Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales
O007595,2026-01-08,C00589,P0194,Marketplace,2,8299,16598
O007596,2025-06-29,C00565,P0179,Marketplace,3,10284,30852
O007597,2025-12-31,C00949,P0182,Online,5,7243,36215
O007598,2026-04-08,C00655,P0164,Online,5,3125,15625
O007599,2025-03-04,C00322,P0011,Store,3,4752,14256
O007600,2025-07-10,C00135,P0056,Marketplace,2,14462,28924
O007601,2025-01-01,C00103,P0183,Store,4,7818,31272
O007602,2025-06-11,C00768,P0132,Online,3,11463,34389
O007603,2025-03-27,C00601,P0197,Mobile App,1,3785,3785
O007604,2026-02-09,C00532,P0124,Online,2,7379,14758
O007605,2025-02-05,C00189,P0028,Mobile App,1,8951,8951
O007606,2025-02-18,C00987,P0091,Online,4,3339,13356
O007607,2025-01-29,C00395,P0096,Online,5,1028,5140
O007608,2025-11-08,C00582,P0154,Online,3,4571,13713
O007609,2025-11-17,C00804,P0049,Mobile App,4,11345,45380
O007610,2025-06-22,C00124,P0010,Online,3,11638,34914
O007611,2025-04-24,C00854,P0172,Marketplace,5,11082,55410
O007612,2025-02-11,C00514,P0137,Marketplace,4,12834,51336
O007613,2025-02-09,C00495,P0170,Online,4,227,908
O007614,2025-11-25,C00319,P0138,Store,1,2847,2847
O007615,2025-12-29,C00167,P0153,Mobile App,2,13018,26036
O007616,2026-04-16,C00934,P0005,Online,4,688,2752
O007617,2025-02-12,C00158,P0154,Store,4,4571,18284
O007618,2025-02-08,C00781,P0054,Store,2,12030,24060
O007619,2025-06-30,C00168,P0072,Store,5,7377,36885
O007620,2026-03-23,C00965,P0011,Mobile App,5,4752,23760
O007621,2026-04-29,C00847,P0011,Store,1,4752,4752
O007622,2026-04-25,C00952,P0123,Marketplace,1,6254,6254
O007623,2025-09-25,C00570,P0127,Mobile App,3,11068,33204
O007624,2026-01-02,C00460,P0099,Mobile App,2,3702,7404
O007625,2025-07-18,C00410,P0139,Online,1,9238,9238
O007626,2026-04-09,C00425,P0018,Store,2,13788,27576
O007627,2025-11-29,C00236,P0185,Online,1,13204,13204
O007628,2026-03-02,C00380,P0100,Online,5,2897,14485
O007629,2025-09-09,C00690,P0110,Online,3,9949,29847
O007630,2025-03-02,C00568,P0044,Marketplace,1,2704,2704
O007631,2025-10-05,C00084,P0013,Online,1,1719,1719
O007632,2026-03-19,C00685,P0171,Store,2,6167,12334
O007633,2026-03-09,C00624,P0174,Store,5,8508,42540
O007634,2025-04-04,C00333,P0051,Mobile App,1,12792,12792
O007635,2026-01-29,C00508,P0150,Store,5,4078,20390
O007636,2026-02-08,C00155,P0016,Store,4,8985,35940
O007637,2026-02-22,C00679,P0030,Mobile App,3,4622,13866
O007638,2025-10-12,C00674,P0154,Online,4,4571,18284
O007639,2025-12-27,C00397,P0006,Online,5,4011,20055
O007640,2026-03-17,C00561,P0147,Online,4,11374,45496
O007641,2025-01-16,C00353,P0074,Store,3,1249,3747
O007642,2025-03-14,C00773,P0023,Online,1,6427,6427
O007643,2025-01-04,C00532,P0056,Online,4,14462,57848
O007644,2026-02-02,C00106,P0104,Online,3,3766,11298
O007645,2026-01-18,C00816,P0065,Marketplace,3,13569,40707
O007646,2025-12-26,C00078,P0011,Marketplace,5,4752,23760
O007647,2025-01-20,C00824,P0027,Store,3,10180,30540
O007648,2025-10-16,C00334,P0070,Mobile App,4,11880,47520
O007649,2026-03-25,C00361,P0072,Online,5,7377,36885
O007650,2025-10-30,C00697,P0104,Mobile App,1,3766,3766
O007651,2025-07-31,C00848,P0129,Store,1,12363,12363
O007652,2025-05-15,C00349,P0178,Marketplace,4,11297,45188
O007653,2025-10-13,C00226,P0111,Mobile App,5,6815,34075
O007654,2025-09-07,C00265,P0147,Store,1,11374,11374
O007655,2025-02-10,C00313,P0156,Store,3,3844,11532
O007656,2025-12-03,C00017,P0171,Mobile App,5,6167,30835
O007657,2025-08-21,C00953,P0159,Marketplace,3,6728,20184
O007658,2025-06-11,C00869,P0111,Store,2,6815,13630
O007659,2025-05-28,C00466,P0173,Marketplace,5,11068,55340
O007660,2025-11-06,C00088,P0193,Mobile App,4,11969,47876
O007661,2025-02-19,C00401,P0050,Mobile App,1,11369,11369
O007662,2025-09-26,C00646,P0127,Marketplace,2,11068,22136
O007663,2025-05-31,C00689,P0032,Marketplace,4,3952,15808
O007664,2025-10-26,C00929,P0133,Online,3,8480,25440
O007665,2025-03-08,C00624,P0035,Marketplace,4,3683,14732
O007666,2025-03-03,C00777,P0100,Marketplace,1,2897,2897
O007667,2026-01-29,C00737,P0100,Marketplace,2,2897,5794
O007668,2026-01-29,C00195,P0112,Mobile App,1,9685,9685
O007669,2025-03-07,C00277,P0153,Marketplace,5,13018,65090
O007670,2026-04-15,C00647,P0141,Marketplace,5,1432,7160
O007671,2025-03-05,C00406,P0124,Mobile App,1,7379,7379
O007672,2026-03-06,C00510,P0097,Marketplace,2,1728,3456
O007673,2025-01-23,C00162,P0176,Online,3,9283,27849
O007674,2026-05-03,C00136,P0094,Store,4,14527,58108
O007675,2025-06-15,C00152,P0023,Mobile App,2,6427,12854
O007676,2025-06-24,C00156,P0046,Mobile App,2,9971,19942
O007677,2026-03-02,C00035,P0191,Online,4,7984,31936
O007678,2026-01-17,C00858,P0134,Mobile App,3,14062,42186
O007679,2026-03-26,C00065,P0154,Marketplace,4,4571,18284
O007680,2025-07-05,C00979,P0047,Online,1,6452,6452
O007681,2025-01-05,C00641,P0087,Mobile App,2,14353,28706
O007682,2025-06-19,C00204,P0188,Online,2,1730,3460
O007683,2025-09-21,C00279,P0049,Mobile App,1,11345,11345
O007684,2025-06-18,C00628,P0106,Store,1,1021,1021
O007685,2025-05-05,C00154,P0074,Store,2,1249,2498
O007686,2025-01-04,C00620,P0186,Online,1,10994,10994
O007687,2025-05-19,C00939,P0038,Mobile App,5,4240,21200
O007688,2026-01-07,C00112,P0191,Mobile App,2,7984,15968
O007689,2025-05-24,C00883,P0179,Online,1,10284,10284
O007690,2025-09-20,C00228,P0138,Mobile App,4,2847,11388
O007691,2025-12-15,C00864,P0178,Marketplace,2,11297,22594
O007692,2026-01-26,C00558,P0124,Store,5,7379,36895
O007693,2025-01-24,C00775,P0177,Store,3,7088,21264
O007694,2025-08-07,C00953,P0025,Store,1,6265,6265
O007695,2025-04-22,C00504,P0059,Online,1,9037,9037
O007696,2025-12-01,C00016,P0129,Online,1,12363,12363
O007697,2025-07-16,C00155,P0175,Mobile App,5,5544,27720
O007698,2025-06-26,C00475,P0042,Marketplace,4,8548,34192
O007699,2025-07-05,C00517,P0056,Marketplace,3,14462,43386
O007700,2026-02-02,C00967,P0116,Mobile App,3,4110,12330
O007701,2025-04-20,C00786,P0033,Mobile App,4,6772,27088
O007702,2026-05-02,C00546,P0129,Store,5,12363,61815
O007703,2026-02-26,C00642,P0051,Store,4,12792,51168
O007704,2025-06-01,C00766,P0081,Store,3,11160,33480
O007705,2025-04-14,C00335,P0033,Online,3,6772,20316
O007706,2026-05-12,C00540,P0018,Store,4,13788,55152
O007707,2025-06-19,C00048,P0142,Store,1,9138,9138
O007708,2025-07-07,C00236,P0065,Store,3,13569,40707
O007709,2025-03-23,C00008,P0131,Mobile App,4,11957,47828
O007710,2025-08-31,C00446,P0113,Marketplace,4,10347,41388
O007711,2025-09-30,C00132,P0097,Marketplace,1,1728,1728
O007712,2025-12-28,C00714,P0077,Marketplace,3,1363,4089
O007713,2025-01-29,C00641,P0021,Marketplace,2,12865,25730
O007714,2025-02-06,C00701,P0081,Store,2,11160,22320
O007715,2025-10-12,C00369,P0184,Store,4,11269,45076
O007716,2026-02-02,C00769,P0027,Store,3,10180,30540
O007717,2025-02-18,C00673,P0102,Online,2,4873,9746
O007718,2025-12-31,C00921,P0124,Online,3,7379,22137
O007719,2025-04-23,C00004,P0066,Online,3,2303,6909
O007720,2025-02-11,C00285,P0004,Mobile App,4,9874,39496
O007721,2025-10-30,C00808,P0092,Marketplace,2,2496,4992
O007722,2025-12-29,C00473,P0079,Mobile App,3,14284,42852
O007723,2025-04-20,C00071,P0070,Marketplace,2,11880,23760
O007724,2025-12-16,C00872,P0025,Mobile App,1,6265,6265
O007725,2026-02-24,C00249,P0059,Mobile App,2,9037,18074
O007726,2025-03-26,C00638,P0149,Marketplace,4,10368,41472
O007727,2025-01-15,C00095,P0158,Online,4,3852,15408
O007728,2026-01-18,C00211,P0193,Mobile App,1,11969,11969
O007729,2025-06-04,C00615,P0058,Marketplace,3,2704,8112
O007730,2025-12-25,C00365,P0094,Marketplace,5,14527,72635
O007731,2026-01-11,C00544,P0161,Online,1,5953,5953
O007732,2025-07-26,C00055,P0122,Store,5,5918,29590
O007733,2025-10-21,C00605,P0030,Store,3,4622,13866
O007734,2025-05-11,C00223,P0128,Marketplace,5,4533,22665
O007735,2025-09-21,C00131,P0112,Marketplace,2,9685,19370
O007736,2026-03-21,C00047,P0074,Store,5,1249,6245
O007737,2025-03-24,C00172,P0055,Store,1,8401,8401
O007738,2025-06-14,C00271,P0059,Online,5,9037,45185
O007739,2025-05-29,C00462,P0113,Store,1,10347,10347
O007740,2025-06-09,C00750,P0176,Store,1,9283,9283
O007741,2025-08-26,C00318,P0102,Marketplace,5,4873,24365
O007742,2025-05-11,C00007,P0121,Marketplace,4,8488,33952
O007743,2025-07-26,C00395,P0005,Marketplace,2,688,1376
O007744,2025-07-25,C00013,P0196,Online,3,14825,44475
O007745,2025-07-13,C00986,P0173,Store,4,11068,44272
O007746,2026-03-13,C00159,P0042,Online,5,8548,42740
O007747,2025-03-07,C00124,P0047,Store,5,6452,32260
O007748,2026-03-19,C00982,P0129,Store,4,12363,49452
O007749,2026-02-09,C00268,P0124,Marketplace,5,7379,36895
O007750,2025-05-14,C00726,P0035,Store,4,3683,14732
O007751,2025-04-12,C00871,P0154,Online,2,4571,9142
O007752,2025-11-26,C00601,P0077,Marketplace,3,1363,4089
O007753,2025-12-06,C00779,P0146,Online,2,14927,29854
O007754,2025-12-04,C00990,P0103,Marketplace,4,2736,10944
O007755,2025-10-06,C00361,P0009,Store,3,13461,40383
O007756,2025-04-14,C00259,P0025,Mobile App,2,6265,12530
O007757,2025-09-24,C00831,P0053,Mobile App,3,2791,8373
O007758,2025-02-16,C00116,P0149,Mobile App,5,10368,51840
O007759,2025-02-20,C00158,P0111,Mobile App,3,6815,20445
O007760,2025-01-15,C00894,P0047,Marketplace,1,6452,6452
O007761,2025-08-28,C00571,P0192,Online,2,7661,15322
O007762,2025-06-07,C00573,P0122,Store,1,5918,5918
O007763,2025-11-17,C00973,P0097,Online,3,1728,5184
O007764,2026-01-08,C00347,P0022,Mobile App,4,14213,56852
O007765,2026-02-17,C00641,P0093,Mobile App,5,4763,23815
O007766,2025-03-27,C00076,P0147,Store,3,11374,34122
O007767,2026-01-22,C00203,P0128,Online,5,4533,22665
O007768,2025-04-10,C00932,P0054,Marketplace,4,12030,48120
O007769,2025-09-12,C00182,P0087,Marketplace,5,14353,71765
O007770,2025-08-07,C00533,P0103,Marketplace,4,2736,10944
O007771,2025-07-07,C00582,P0122,Store,4,5918,23672
O007772,2025-08-06,C00074,P0093,Store,5,4763,23815
O007773,2025-02-15,C00498,P0199,Mobile App,3,14099,42297
O007774,2025-10-27,C00355,P0153,Store,1,13018,13018
O007775,2025-01-13,C00983,P0199,Mobile App,5,14099,70495
O007776,2026-02-07,C00504,P0046,Store,4,9971,39884
O007777,2025-11-08,C00622,P0050,Online,2,11369,22738
O007778,2026-03-11,C00416,P0174,Online,4,8508,34032
O007779,2025-01-17,C00097,P0094,Online,1,14527,14527
O007780,2025-11-09,C00109,P0021,Mobile App,2,12865,25730
O007781,2026-05-11,C00001,P0079,Mobile App,5,14284,71420
O007782,2026-01-19,C00204,P0073,Marketplace,2,2182,4364
O007783,2025-11-13,C00161,P0065,Online,4,13569,54276
O007784,2025-11-06,C00014,P0067,Online,5,9207,46035
O007785,2026-05-02,C00404,P0001,Online,5,609,3045
O007786,2026-02-27,C00472,P0099,Online,3,3702,11106
O007787,2025-10-20,C00979,P0080,Online,5,8623,43115
O007788,2025-04-25,C00544,P0088,Online,4,11232,44928
O007789,2025-11-10,C00962,P0098,Marketplace,4,6858,27432
O007790,2025-07-18,C00463,P0119,Store,2,352,704
O007791,2025-12-12,C00404,P0010,Online,5,11638,58190
O007792,2026-01-25,C00199,P0012,Marketplace,2,12709,25418
O007793,2025-06-06,C00230,P0047,Store,4,6452,25808
O007794,2025-09-18,C00818,P0015,Marketplace,3,13423,40269
O007795,2025-08-13,C00163,P0146,Mobile App,5,14927,74635
O007796,2025-08-29,C00107,P0093,Mobile App,5,4763,23815
O007797,2025-11-13,C00201,P0093,Store,4,4763,19052
O007798,2025-08-28,C00008,P0197,Online,4,3785,15140
O007799,2025-06-07,C00695,P0030,Online,3,4622,13866
O007800,2025-04-16,C00641,P0120,Store,4,1400,5600
O007801,2025-01-03,C00837,P0187,Marketplace,4,8645,34580
O007802,2025-07-28,C00521,P0131,Marketplace,3,11957,35871
O007803,2025-01-18,C00951,P0194,Mobile App,1,8299,8299
O007804,2025-08-31,C00206,P0173,Mobile App,5,11068,55340
O007805,2026-05-11,C00491,P0129,Mobile App,4,12363,49452
O007806,2026-03-14,C00421,P0055,Mobile App,2,8401,16802
O007807,2025-01-27,C00173,P0070,Marketplace,4,11880,47520
O007808,2025-09-08,C00406,P0052,Marketplace,2,2027,4054
O007809,2026-03-30,C00822,P0169,Mobile App,4,4373,17492
O007810,2026-02-18,C00893,P0153,Mobile App,4,13018,52072
O007811,2025-09-23,C00456,P0189,Marketplace,3,3880,11640
O007812,2025-05-13,C00839,P0099,Mobile App,5,3702,18510
O007813,2025-06-28,C00363,P0114,Store,1,10970,10970
O007814,2026-04-10,C00259,P0071,Mobile App,4,11204,44816
O007815,2026-01-03,C00654,P0166,Store,1,5863,5863
O007816,2026-02-01,C00374,P0065,Store,1,13569,13569
O007817,2025-03-28,C00615,P0114,Online,4,10970,43880
O007818,2025-12-14,C00852,P0144,Marketplace,3,7241,21723
O007819,2025-11-25,C00639,P0081,Mobile App,2,11160,22320
O007820,2025-05-02,C00452,P0086,Mobile App,1,7139,7139
O007821,2026-03-20,C00965,P0072,Online,5,7377,36885
O007822,2025-09-26,C00008,P0198,Mobile App,4,1022,4088
O007823,2025-04-21,C00204,P0059,Mobile App,5,9037,45185
O007824,2025-04-07,C00192,P0104,Online,5,3766,18830
O007825,2025-11-04,C00389,P0064,Mobile App,4,1603,6412
O007826,2025-01-22,C00714,P0190,Mobile App,5,600,3000
O007827,2025-09-01,C00227,P0200,Marketplace,1,2384,2384
O007828,2026-05-11,C00823,P0054,Mobile App,1,12030,12030
O007829,2025-01-01,C00740,P0023,Marketplace,3,6427,19281
O007830,2026-02-20,C00724,P0056,Mobile App,2,14462,28924
O007831,2025-02-22,C00047,P0008,Store,3,3811,11433
O007832,2025-09-22,C00236,P0105,Marketplace,3,12454,37362
O007833,2025-08-10,C00211,P0162,Store,5,11333,56665
O007834,2025-08-28,C00288,P0075,Marketplace,4,9838,39352
O007835,2026-03-19,C00443,P0069,Online,4,3670,14680
O007836,2026-03-12,C00878,P0064,Store,2,1603,3206
O007837,2026-02-25,C00803,P0125,Marketplace,2,10221,20442
O007838,2025-06-21,C00609,P0068,Store,1,8845,8845
O007839,2025-05-26,C00838,P0014,Online,5,6081,30405
O007840,2025-01-11,C00184,P0014,Marketplace,1,6081,6081
O007841,2025-09-05,C00824,P0112,Online,1,9685,9685
O007842,2025-06-17,C00118,P0175,Marketplace,5,5544,27720
O007843,2025-05-15,C00607,P0077,Marketplace,5,1363,6815
O007844,2025-11-21,C00481,P0122,Store,5,5918,29590
O007845,2025-05-01,C00884,P0133,Online,2,8480,16960
O007846,2025-05-15,C00258,P0110,Store,1,9949,9949
O007847,2026-03-18,C00672,P0083,Mobile App,4,4181,16724
O007848,2025-09-28,C00605,P0070,Store,4,11880,47520
O007849,2026-04-30,C00828,P0088,Mobile App,1,11232,11232
O007850,2025-07-29,C00033,P0172,Store,2,11082,22164
O007851,2025-01-15,C00744,P0195,Marketplace,4,2617,10468
O007852,2025-06-21,C00444,P0136,Marketplace,4,922,3688
O007853,2025-02-13,C00652,P0016,Online,4,8985,35940
O007854,2025-04-04,C00245,P0041,Marketplace,5,6130,30650
O007855,2025-10-19,C00113,P0025,Store,2,6265,12530
O007856,2025-08-25,C00260,P0049,Mobile App,4,11345,45380
O007857,2025-09-24,C00989,P0154,Mobile App,5,4571,22855
O007858,2025-12-25,C00755,P0173,Store,1,11068,11068
O007859,2025-07-30,C00958,P0064,Marketplace,4,1603,6412
O007860,2026-04-15,C00711,P0003,Online,3,12266,36798
O007861,2025-02-03,C00777,P0126,Online,5,11142,55710
O007862,2026-03-09,C00657,P0161,Mobile App,4,5953,23812
O007863,2026-02-24,C00438,P0031,Mobile App,1,11416,11416
O007864,2025-01-19,C00989,P0011,Marketplace,4,4752,19008
O007865,2026-01-25,C00551,P0136,Mobile App,2,922,1844
O007866,2026-01-10,C00276,P0113,Store,5,10347,51735
O007867,2025-05-11,C00530,P0003,Mobile App,2,12266,24532
O007868,2025-08-10,C00953,P0119,Mobile App,2,352,704
O007869,2025-12-20,C00695,P0169,Online,3,4373,13119
O007870,2025-11-14,C00133,P0075,Marketplace,3,9838,29514
O007871,2025-01-30,C00630,P0048,Online,5,8869,44345
O007872,2026-03-20,C00463,P0049,Store,1,11345,11345
O007873,2026-02-16,C00263,P0170,Store,4,227,908
O007874,2025-08-08,C00505,P0190,Mobile App,1,600,600
O007875,2025-09-15,C00849,P0192,Mobile App,5,7661,38305
O007876,2026-04-01,C00043,P0067,Mobile App,3,9207,27621
O007877,2025-04-21,C00025,P0191,Store,5,7984,39920
O007878,2025-08-25,C00642,P0048,Mobile App,1,8869,8869
O007879,2026-03-09,C00731,P0112,Mobile App,1,9685,9685
O007880,2025-11-14,C00640,P0040,Online,4,14909,59636
O007881,2025-03-23,C00212,P0032,Online,3,3952,11856
O007882,2026-05-01,C00613,P0034,Marketplace,5,3656,18280
O007883,2025-04-23,C00022,P0098,Store,2,6858,13716
O007884,2026-03-12,C00988,P0063,Marketplace,3,1149,3447
O007885,2026-05-12,C00004,P0091,Store,3,3339,10017
O007886,2025-11-02,C00659,P0008,Online,4,3811,15244
O007887,2026-02-17,C00814,P0091,Online,3,3339,10017
O007888,2025-04-17,C00947,P0047,Store,4,6452,25808
O007889,2025-03-16,C00888,P0007,Mobile App,1,9395,9395
O007890,2025-10-13,C01000,P0056,Mobile App,1,14462,14462
O007891,2025-05-30,C00132,P0002,Store,1,4212,4212
O007892,2025-03-13,C00717,P0021,Online,5,12865,64325
O007893,2026-04-23,C00530,P0195,Store,4,2617,10468
O007894,2025-09-28,C00896,P0015,Online,3,13423,40269
O007895,2025-10-18,C00244,P0178,Online,1,11297,11297
O007896,2025-09-29,C00295,P0089,Marketplace,3,1193,3579
O007897,2025-07-03,C00455,P0056,Marketplace,5,14462,72310
O007898,2026-03-30,C00210,P0154,Store,4,4571,18284
O007899,2025-11-23,C00697,P0070,Mobile App,3,11880,35640
O007900,2026-03-01,C00108,P0061,Mobile App,5,519,2595
O007901,2025-03-22,C00498,P0022,Store,5,14213,71065
O007902,2026-01-27,C00528,P0174,Store,2,8508,17016
O007903,2026-03-13,C00135,P0112,Mobile App,3,9685,29055
O007904,2025-06-25,C00190,P0026,Mobile App,5,11180,55900
O007905,2025-12-18,C00429,P0094,Online,4,14527,58108
O007906,2025-10-30,C00043,P0087,Store,3,14353,43059
O007907,2025-03-05,C00589,P0014,Marketplace,5,6081,30405
O007908,2025-06-18,C00866,P0187,Mobile App,5,8645,43225
O007909,2025-08-21,C00397,P0068,Online,5,8845,44225
O007910,2025-01-08,C00845,P0173,Mobile App,3,11068,33204
O007911,2025-05-25,C00600,P0132,Online,5,11463,57315
O007912,2026-01-13,C00032,P0183,Store,3,7818,23454
O007913,2025-05-28,C00417,P0168,Mobile App,3,6511,19533
O007914,2026-04-15,C00341,P0011,Online,2,4752,9504
O007915,2025-11-01,C00953,P0114,Mobile App,4,10970,43880
O007916,2025-11-04,C00715,P0089,Store,3,1193,3579
O007917,2025-09-18,C00524,P0095,Online,3,13438,40314
O007918,2026-01-23,C00729,P0016,Store,5,8985,44925
O007919,2025-08-17,C00450,P0170,Mobile App,2,227,454
O007920,2026-01-29,C00857,P0077,Marketplace,4,1363,5452
O007921,2026-04-24,C00505,P0161,Mobile App,4,5953,23812
O007922,2026-03-24,C00185,P0096,Mobile App,5,1028,5140
O007923,2025-03-06,C00223,P0073,Marketplace,1,2182,2182
O007924,2026-01-13,C00601,P0038,Store,3,4240,12720
O007925,2025-08-29,C00631,P0124,Online,5,7379,36895
O007926,2025-02-01,C00728,P0005,Mobile App,4,688,2752
O007927,2025-11-04,C00292,P0085,Mobile App,3,10996,32988
O007928,2025-08-25,C00918,P0146,Mobile App,4,14927,59708
O007929,2025-08-12,C00437,P0185,Store,1,13204,13204
O007930,2025-06-24,C00808,P0051,Marketplace,5,12792,63960
O007931,2025-03-02,C00158,P0169,Mobile App,4,4373,17492
O007932,2025-04-24,C00352,P0094,Online,5,14527,72635
O007933,2025-08-09,C00458,P0044,Mobile App,4,2704,10816
O007934,2025-07-12,C00309,P0160,Online,1,14361,14361
O007935,2025-09-09,C00152,P0040,Marketplace,2,14909,29818
O007936,2025-04-12,C00825,P0102,Online,3,4873,14619
O007937,2026-05-01,C00116,P0073,Store,3,2182,6546
O007938,2025-09-12,C00929,P0071,Online,1,11204,11204
O007939,2025-05-25,C00984,P0015,Mobile App,3,13423,40269
O007940,2025-05-04,C00810,P0087,Mobile App,5,14353,71765
O007941,2025-11-15,C00987,P0091,Mobile App,3,3339,10017
O007942,2026-02-15,C00192,P0094,Online,4,14527,58108
O007943,2026-05-05,C00994,P0109,Store,5,14148,70740
O007944,2026-02-11,C00994,P0053,Marketplace,3,2791,8373
O007945,2025-08-01,C00522,P0180,Online,4,6853,27412
O007946,2025-07-02,C00777,P0144,Online,5,7241,36205
O007947,2025-02-16,C00031,P0078,Marketplace,5,3950,19750
O007948,2025-05-31,C00206,P0195,Online,1,2617,2617
O007949,2025-07-09,C00933,P0122,Mobile App,1,5918,5918
O007950,2025-10-14,C00329,P0175,Store,4,5544,22176
O007951,2025-08-22,C00598,P0024,Store,5,10615,53075
O007952,2025-10-12,C00393,P0058,Online,4,2704,10816
O007953,2025-12-16,C00989,P0200,Store,5,2384,11920
O007954,2025-01-19,C00537,P0018,Mobile App,4,13788,55152
O007955,2025-02-15,C00035,P0166,Mobile App,1,5863,5863
O007956,2025-04-11,C00612,P0096,Online,5,1028,5140
O007957,2025-07-09,C00862,P0024,Store,1,10615,10615
O007958,2025-03-24,C00416,P0045,Mobile App,1,13177,13177
O007959,2025-11-09,C00726,P0013,Store,1,1719,1719
O007960,2025-12-29,C00223,P0176,Marketplace,2,9283,18566
O007961,2025-10-28,C00044,P0063,Store,4,1149,4596
O007962,2025-10-06,C00574,P0001,Marketplace,2,609,1218
O007963,2026-04-29,C00671,P0133,Online,2,8480,16960
O007964,2025-11-11,C00217,P0144,Mobile App,5,7241,36205
O007965,2025-09-24,C00102,P0073,Marketplace,4,2182,8728
O007966,2025-08-10,C00414,P0198,Store,4,1022,4088
O007967,2026-03-27,C00864,P0192,Store,3,7661,22983
O007968,2025-10-06,C00239,P0190,Mobile App,1,600,600
O007969,2025-04-06,C00302,P0132,Store,1,11463,11463
O007970,2025-08-11,C00300,P0191,Marketplace,4,7984,31936
O007971,2026-01-08,C00836,P0072,Marketplace,2,7377,14754
O007972,2026-03-11,C00031,P0079,Mobile App,3,14284,42852
O007973,2025-04-10,C00785,P0119,Store,5,352,1760
O007974,2025-11-03,C00841,P0195,Marketplace,4,2617,10468
O007975,2025-08-15,C00609,P0105,Mobile App,2,12454,24908
O007976,2025-12-16,C00710,P0133,Marketplace,1,8480,8480
O007977,2025-05-20,C00625,P0114,Store,3,10970,32910
O007978,2025-09-27,C00457,P0080,Online,4,8623,34492
O007979,2025-07-16,C00836,P0079,Store,3,14284,42852
O007980,2025-12-27,C00343,P0146,Store,5,14927,74635
O007981,2025-06-19,C00828,P0024,Marketplace,3,10615,31845
O007982,2025-12-01,C00148,P0104,Store,3,3766,11298
O007983,2025-01-06,C00965,P0158,Store,3,3852,11556
O007984,2026-02-10,C00813,P0161,Online,4,5953,23812
